Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.)
11/23/22,7.5,8.5,7.4,8,319,1547389,12359052
11/22/22,7.1,7.5,7,7.3,82,182810,1328283.8
11/21/22,7,7.4,6.5,6.9,207,627600,4355455.1
11/18/22,7.1,7.1,6.5,6.7,263,308851,2044724.2
11/17/22,7.6,7.6,6.9,7.1,101,228083,1617537.6
11/16/22,7.9,7.9,7,7.3,181,631435,4604396.7
11/15/22,8.2,8.3,7.7,7.8,77,125491,986638.5
11/14/22,8.2,8.5,8,8.2,54,439912,3606341.8
11/11/22,8.4,8.9,8,8.1,136,1139885,9597494.7
11/10/22,8.1,8.4,7.9,8.2,18,19474,158283.6
11/9/22,8,8.5,7.8,8.2,121,284113,2289669.8
11/8/22,9,9,7.9,8,116,363059,2937913.7
11/4/22,8.8,9,8.4,8.4,85,134985,1150690.7
11/3/22,9,9,8.5,8.6,68,301485,2579936.3
11/2/22,9.3,9.3,8.7,9.1,59,351743,3189930.6
11/1/22,9.1,9.1,8.7,8.8,45,51420,453840.7
10/31/22,9.4,9.5,8.6,8.8,109,593731,5282048.9
10/28/22,9.7,9.7,9.2,9.4,58,538574,5081350.2
10/27/22,9.5,9.8,9,9.1,165,742942,6809892.2
10/26/22,9.5,9.7,9.3,9.5,75,139176,1321275.9
10/25/22,9.6,9.9,9,9.3,121,1054170,10145755.5
10/21/22,9.9,10.4,9.2,9.3,246,2128712,20409189.9
10/20/22,9.9,10,9.7,9.9,143,1017885,10061527.8
10/19/22,10.7,10.7,9.5,9.8,179,838766,8298829.1
10/18/22,10.2,10.5,10,10.2,154,632403,6418635.2
10/17/22,10.1,11.3,10.1,10.5,227,564139,5837621.3
10/14/22,11.4,11.5,10.6,10.9,265,1601236,17737029.1
10/13/22,11.1,11.6,10.6,11.2,360,1548511,17222616.9
10/12/22,9.8,11.1,9,10.6,614,1002667,10025808.8
10/11/22,11.2,11.2,9.9,10.2,381,1520930,15726642.8
10/7/22,12.1,12.2,10.7,11.2,834,3052818,35273837.2
10/6/22,15.5,16.6,11.9,12.3,2938,39399265,492774850.1
10/5/22,12.9,15.9,12.9,14.8,549,1872397,26984519.8
10/4/22,12.9,13.9,12,12.3,224,1040724,13184441.8
10/3/22,14.6,14.6,12.5,13.2,201,646259,8794314.2
9/30/22,14.2,15.3,13.5,14.6,720,1874727,27621684.8
9/29/22,12.8,14.1,12.4,13.5,397,2081827,28114916.9
9/28/22,12.8,13.2,12.4,12.9,111,367176,4735339.7
9/27/22,13.5,13.5,12.5,12.9,148,158665,2041766.4
9/26/22,13,13.9,12.4,12.9,462,1391336,18411760.2
9/23/22,12.2,13.2,12.2,12.8,174,672099,8677319.4
9/22/22,13.1,13.2,12.1,12.3,206,695467,8820592.8
9/21/22,11.7,13.3,11.5,12.7,405,1870901,23873777.5
9/20/22,12.2,12.5,11.2,12,188,697470,8240352.4
9/19/22,11.9,12.3,11.4,11.9,67,107312,1269585.4
9/16/22,12,12.1,11.5,11.6,57,152032,1764707
9/15/22,12.2,12.2,11.6,12,48,316609,3790687.7
