Trade Date,Open (Rs.),High (Rs.),Low (Rs.),Close (Rs.),TradeVolume,ShareVolume,Turnover (Rs.)
1/24/23,58.9,59.2,56.8,57,28,4267,244669.8
1/23/23,57.9,59.1,57.8,58,75,3481,202048.6
1/20/23,57.5,58,55.1,55.6,35,5946,343165.2
1/19/23,52.6,57.9,52.5,56.9,40,27784,1574904.4
1/18/23,53.6,54.9,52.5,52.6,65,9780,515995.1
1/17/23,54.2,54.2,53.5,53.8,20,2716,146397.3
1/13/23,54.2,54.2,54.1,54.2,6,145,7854.5
1/12/23,54.4,54.4,54.3,54.4,5,297,16152.1
1/11/23,56.6,56.6,54.1,55.2,12,510,28131.6
1/10/23,57.8,57.8,56.8,56.8,13,660,37589.2
1/9/23,57.9,57.9,56.8,56.9,32,1725,98248.6
1/5/23,56.8,57.9,56.8,57.8,6,750,43204.5
1/4/23,56.8,57.7,56.8,56.8,6,104,5908.1
1/3/23,58.1,58.1,57.5,57.7,9,310,17886.2
1/2/23,58.6,58.6,57,57.1,17,1949,111374.8
12/30/22,58,59.4,56,56.8,33,5095,291434.3
12/29/22,55,57.9,55,56,5,502,28093.9
12/28/22,56.5,58.3,55,57.1,19,3007,171550.5
12/27/22,54.8,57,54.4,55.3,26,5610,314108.9
12/23/22,53.3,54.9,52.2,54.6,12,1125,60140.1
12/22/22,53,54.5,52.1,54.5,10,695,37624.9
12/21/22,53.3,54.5,52.1,54.2,53,5753,306786.1
12/20/22,55,55,53.5,53.6,25,3427,184709.7
12/19/22,55,55,54,54.1,20,5823,315382.4
12/16/22,56,56,55,55,10,1368,75291
12/15/22,56.1,57.3,55,55,45,14358,794198.3
12/14/22,56.9,57,56,56.3,21,2527,143187.1
12/13/22,57.6,58.7,56.9,56.9,37,3551,203955.4
12/12/22,58,58,55.8,57,27,4763,271448.8
12/9/22,57.9,58,54.9,56.5,40,14407,808241.3
12/8/22,58.8,58.9,53,54.6,82,66588,3637834.4
12/6/22,59.4,59.4,52.5,56.5,75,80841,4473250.8
12/5/22,57.9,59.9,53,57.1,80,45580,2642786.5
12/2/22,55.3,58,51,52.1,83,57920,3023864.3
12/1/22,55,57.7,55,55.9,76,20320,1124657.5
11/30/22,54.9,55,53.1,54.9,28,8387,458908.3
11/29/22,54.5,55.9,53,53.8,30,8639,469731.1
11/28/22,53.8,54,52.5,53.5,26,1398,74782.9
11/25/22,52.3,53.8,52,52.2,30,8646,451171.5
11/24/22,53.9,53.9,52.1,53.6,35,31286,1685185.8
11/23/22,53.9,53.9,51.5,51.8,98,45657,2366641.9
11/22/22,53.4,53.4,50.1,52.3,55,13224,688090.6
11/21/22,52.9,54,48.6,52.8,35,71968,3849039.6
11/18/22,52.3,54,48,48.5,97,193304,9893227.7
11/17/22,54.2,54.3,52.2,52.4,50,14988,795818.1
